X,Y,osm_id,osm_type,completeness,#meta +operator,#meta +health_amenity_type,#meta+dispensing,#meta +speciality,#meta+is_in_health_zone,#capacity +staff,#loc+amenity,changeset_id,#access +hours,changeset_timestamp,#meta+emergency,#contact +url,#meta +operator_type,#meta +id,#meta+water_source,changeset_version,addr_street,#meta+electricity,#contact +phone,#meta+insurance,#status+operational_status,#meta+is_in_health_area,addr_postcode,addr_city,#meta+wheelchair,#capacity +beds,changeset_user,#geo+bounds+url,addr_housenumber,#meta+healthcare,#loc +name
,,316896273,way,18,,,,,,,clinic,51290185,,2017/08/21 04:34:57,,,government,4aae2b37dab5461ca7a78038b826b740,,2,,,,,,,,DKI Jakarta,,,Robi Ripai,HOT_InAWARESurvey_2017,,,Puskesmas Kelurahan Cengkareng Barat II
,,517825840,way,9,,,,,,,clinic,51361096,,2017/08/23 04:06:24,,,,ae724e556678482aa52ca713703038e8,,1,,,,,,,,,,,aisah,,,,Puskesmas Kecamatan Pebayuran
115.262242261974,-8.50699767154853,5926514760,node,12,,,,,,,doctors,71725634,,2019/06/29 01:20:16,,,,d32362c2fa744f63b899ad52b4a277a7,,2,,,,,,,,,,,ludofru,,,doctor,Medical service
,,338299042,way,18,,,,,,,clinic,56568230,,2018/02/22 04:29:01,,,government,613311ab44a34ea3b3a506fa230dbc05,,3,,,,,,,,Semarang,,,Fauzan Arif,HOT_InAWARESurvey_2018,,,Puskesmas Krobokan
,,567631670,way,18,,,,,,,clinic,58640052,,2018/05/03 08:41:30,,,government,2f876c949fa14fe9b87808c0873e50ee,,2,,,,,,,,Semarang,,,smgtm,HOT_InAWARESurvey_2018,,,Puskesmas Pembantu Sadeng
,,417592462,way,9,,,,,,,hospital,39266601,,2016/05/12 12:57:42,,,,093637e7841e4529b31b95116157e36a,,1,,,,,,,,,,,muhammad agung amiluhur,,,,Puskesmas Umum
138.936831886592,-4.10175920976116,5845210997,node,18,,,yes,,,,pharmacy,80260918,,2020/01/29 13:53:56,,,,f6f3407c29d84df0a755f3429bc97698,,2,Jalan Yos Sudarso,,,,,,,Wamena,,,Joseph E,,,,Apotek Jesslyn
,,316472291,way,6,,,,,,,hospital,27348093,,2014/12/09 03:34:21,,,,3726980cb7b0485abd225001d11a81da,,1,,,,,,,,,,,waldi ganiero,,,,
,,520271775,way,21,,,,,,,doctors,65396890,Mo-Sa 09:00-21:00,2018/12/12 05:24:43,,,private,c5f0d64b47794c5fb2ba8b8386e6ca80,,3,,,,,,,,,,,thetornado76,survey,,doctor,"Dokter Carla Levara, MKK"
114.857896319217,-3.46015126009976,4617408589,node,21,Nashrul Nita,,,,,,pharmacy,45286019,24/7,2017/01/19 00:38:56,,,,30dee93baffa4767b5ec54eb1748875a,,1,Kelapa Gading,,,,,,70714,,,,Bunda Muzakki,,03,,
,,213520851,way,6,,,,,,,hospital,15528044,,2013/03/28 15:01:40,,,,e834d3da57684081ae6139785a59cb31,,1,,,,,,,,,,,ujal,,,,
,,428723486,way,15,,,,,,,pharmacy,40438787,,2016/07/02 11:54:13,,,,6e129e90c7554650a0fe7c740c717f43,,1,Pulau Nusakambangan,,,,,,,Denpasar,,,everyone_sinks_starco,,,,Apotik Hatta
114.584421724574,-3.31971255624657,6670379208,node,12,,,yes,,,,pharmacy,72902722,,2019/08/01 14:47:03,,,,7ef5e7a506764a1eb28bbd8c5452499d,,1,,,,,,,,,,,FenyMufyd,,,pharmacy,
,,794261146,way,9,,,,,,,pharmacy,83859362,,2020/04/21 06:51:20,,,,9c720d1355ef4cb5964d4347c4d52970,,1,,,,,,,,,,,talithamahsa,,,,Apotek Sumber Rezeki
106.86401088962,-6.21163754354376,4800635520,node,15,,,,,,,clinic,48940638,,2017/05/24 08:49:40,,,,c755b4f2636b4961b76ec356401fa084,,3,,,,,,,,DKI Jakarta,,,gafuri,HOT_InAWARESurvey_2017,,,Posyandu Bougenvile
,,450535884,way,12,,,,,,,clinic,47583936,,2017/04/09 05:17:05,,,government,45bfbe4d7392408c800908f551aaac43,,3,,,,,,,,,,,wulankhairunisa,,,,Poliklinik Brimob Jatim
,,395015895,way,18,,,,,,,clinic,57370819,,2018/03/21 02:22:35,,,private,7a762b0c7e2f490d965ac7bf2c5e969f,,4,,,,,,,,Semarang,,,Ramadyan,HOT_InAWARESurvey_2018,,,Klinik Pratama Dwi Puspita
,,170607297,way,6,,,,,,,hospital,15809439,,2013/04/21 13:32:41,,,,dbad8bfef8304994a2b150471e324691,,2,,,,,,,,,,,Ethy,,,,
,,707149071,way,21,,,,,,,hospital,72625848,,2019/07/25 04:28:08,no,,,eb5fa2c0260e4bfea82a0566059d6426,,1,,,,,,,16830,"Sukawangi, Sukamakmur, Bogor",,,Lasno,,,hospital,Puskesmas Pembantu Sukawangi
,,186607514,way,12,,,,,,,hospital,26667589,,2014/11/09 16:55:23,,,government,e44b28879c054f519b20a949979beb2b,,2,,,,,,,,,,,Oberpfälzer,,,,Puskesmas Mangkoso
101.43576424681,0.507378266815437,4561188853,node,9,,,,,,,hospital,44507413,,2016/12/19 05:43:43,,,,a724ef64fdbf4d1998675fd719f2e610,,1,,,,,,,,,,,wiwik,,,,dr. Triadi
,,194727628,way,9,,,,,,,hospital,14170979,,2012/12/06 04:04:36,,,,d30fc8c4bc204db39e61d333798dce66,,1,,,,,,,,,,,dewanto edi,,,,Rumah Sakit Harapan
106.819922162746,-6.39483786754113,5315753327,node,12,,,,,,,dentist,55090994,,2018/01/02 03:56:45,,,,5250736ea3ca42c4b485f6351e9db919,,1,Jalan Pelenongan Sejajar Rel,,,,,,16431,,,,Asrul Sani,,,,
106.820786420783,-6.19012664633439,4849081526,node,18,,,,,,,clinic,71200398,,2019/06/13 03:13:09,,,,41b1839f07114ae39a33bf8e6f2aabb5,,2,,,,,,,,DKI Jakarta,,,Farras,HOT_InAWARESurvey_2017,,clinic,Posyandu Melati
98.6809981246537,3.59140976932704,7432025976,node,9,,,,,,,pharmacy,83907186,,2020/04/22 02:28:17,,,,ea1af87522514ca3b3e8aa153724c3b8,,1,,,,,,,,,,,anisa berliana,,,,Apotek Guardian
,,511269098,way,18,,,,,,,hospital,50774870,,2017/08/02 08:50:34,,,government,a4ceee1703664759bc5e927cef86f391,,2,,,,,,,,DKI Jakarta,,,Febrina Dewi,HOT_InAWARESurvey_2017,,,Rumah Sakit Duren Sawit
,,592762413,way,9,,,,,,,clinic,59463541,,2018/06/01 14:38:22,,,,4261d3e663a2411ba95bcad05c374e51,,1,,,,,,,,,,,vanzhu,,,,Pustu Wab
106.918966753958,-6.1145260706609,5128190823,node,18,,,,,,,clinic,52432617,,2017/09/28 06:25:37,,,community,75144b9003a8480aa013d20926e86238,,2,,,,,,,,DKI Jakarta,,,Febrina Dewi,HOT_InAWARESurvey_2017,,,Posyandu Lansia RW 013
,,150437735,way,6,,,,,,,hospital,32604396,,2015/07/13 14:32:44,,,,334fb7baa6d24696b57dc8ea0e9d6a4a,,3,,,,,,,,,,,setti,,,,
106.825122044018,-6.18497797849105,6219673792,node,12,,,,,,,pharmacy,71200398,,2019/06/13 03:13:09,,,,3f8d5c524ed14f5383ef0d5838f300ca,,3,,,,,,,,,,,Farras,,,pharmacy,Century
,,156911764,way,18,,,,,,,clinic,48940379,,2017/05/24 08:40:21,,,government,84ea1745a79e451fa72482b9945e4a5d,,3,,,,,,,,DKI Jakarta,,,IwanHr,HOT_InAWARESurvey_2017,,,Puskesmas Kelurahan Roa Malaka
,,782895616,way,15,,,,,,,hospital,82661197,,2020/03/26 12:14:27,,,government,3b862b5f9be84fadb64d8bf61853afc1,,2,,,,,,,,Bandung,,,Ficky Aditya Romansya,,,,Rumah Sakit Sariningsih
,,374715851,way,9,,,,,,,clinic,34551484,,2015/10/10 15:34:46,,,,44f878feb24f401ca9d6e99f2a1fa50c,,1,,,,,,,,,,,Ezagren,,,,Puskesmas Sekolaq Darat
111.922085447103,-2.1898601716515,2995359462,node,12,,,,,,,hospital,24528325,,2014/08/04 06:16:33,yes,,,9b272ac85ad64a7d8de2905701836639,,1,,,,,,,,,,,Malikradja,,,,Puskesmas Pangkut
,,252404539,way,9,,,,,,,hospital,19510395,,2013/12/18 07:29:50,,,,02b16cb5a68e4649b2d13f8ebbe7a49b,,1,,,,,,,,,,,raniedwianugrah,,,,Puskesmas Kelurahan Pengasinan
98.6933745914226,3.59867738229266,4364796004,node,9,,,,,,,clinic,41663441,,2016/08/24 13:24:26,,,,5f964b818b6c4e8ba876392733f7707d,,1,,,,,,,,,,,Sylphar,,,,Klinik Citra
106.818433117648,-6.18782790938906,6201153991,node,9,,,,,,,dentist,71200398,,2019/06/13 03:13:09,,,,86ce7a9ec1ce4395ad47a8989cbb9816,,2,,,,,,,,,,,Farras,,,dentist,
,,220304343,way,6,,,,,,,hospital,83205039,,2020/04/07 15:03:50,,,,84bd1817ec1f44029baa7bac0accdc2f,,2,,,,,,,,,,,Rusmiati,,,,
,,338928467,way,9,,,,,,,hospital,30280160,,2015/04/17 06:55:57,,,,31f18af991724be48602b6c6706a3d75,,1,,,,,,,,,,,buditux,,,,RSUD Sungailiat
,,508873546,way,18,,,,,,,clinic,50422598,,2017/07/20 05:21:52,,,private,d92f4de4eeb64c3ebad9aac586de8753,,1,,,,,,,,DKI Jakarta,,,Hajid Naufal,HOT_InAWARESurvey_2017,,,Klinik Prima Medistra
,,484691103,way,12,,,,,,,clinic,47437163,,2017/04/04 09:43:29,,,government,af38fc77c73b4934bbb83b717b82ac3f,,1,,,,,,,,,,,chena,,,,pustu desa boentuka
,,328713314,way,9,,,,,,,clinic,28902846,,2015/02/17 08:18:23,,,,8d8fb1b62bd24196a266aff77ed53bb8,,1,,,,,,,,,,,Arif PMI Sampang,,,,Pustu Karang gayam
,,630697063,way,9,,,,,,,,63201267,,2018/10/04 16:11:41,,,,8a87f92ad93a4112b7b854587685f575,,1,,,,,,,,,,,abdidalem47,,,laboratory,Pskesmas
,,486481254,way,18,,,,,,,clinic,48353328,,2017/05/03 04:53:06,,,government,c7fd345f7a7348ce879e8de17b1c09b5,,3,,,,,,,,DKI Jakarta,,,Febrina Dewi,HOT_InAWARESurvey_2017,,,Puskesmas Kelurahan Jatinegara
140.466965996733,-2.53278101338148,6369325782,node,15,Palang Merah Indonesia,,,,,,clinic,68649107,,2019/03/29 02:19:37,,,,cb88463e17a845abb6e58a0fad90c9e4,,1,,,,,,,,,,,benjidad,,,blood_donation,UDD PMI Kabupaten Jayapura
,,646109515,way,12,,,,,,,doctors,74650465,,2019/09/19 03:00:55,,,community,43a5b9148b114a2daa0ae01e09370b8c,,2,,,,,,,,,,,Dewantari Olga,,,,Klinik Sehat
,,316326185,way,9,,,,,,,clinic,52745582,,2017/10/09 02:37:57,,,,820723faaa43462cb85e49b8b5fe896e,,2,,,,,,,,,,,harrymahar,,,,Klinik Bidan Ida Watini
,,454129371,way,15,,,,,,,hospital,70640635,,2019/05/26 20:03:25,,,private,bf0820ed981e4b7c8916fe01c2694bea,,4,,,,,,,,,,,Farras,,,hospital,Rumah Sakit Marien
,,232106779,way,18,,,,,,,hospital,17188467,,2013/08/02 07:39:28,yes,,,41ee88fd8def4d9184045e1963f067cd,,1,Jl Raya Gendingan-Ngrambe,,,,,,63256,,,,Ardhanareswara Plagiator,,,,Puskemas Walikukun
109.013526153863,-7.73865132259007,2577934476,node,9,,,,,,,hospital,76077945,,2019/10/23 04:29:33,,,,d81855aad8ec427ea7ca3f72fff1698a,,4,,,,,,,,,,,yunita sari,,,,BALAI PENGOBATAN
,,830166749,way,15,,,,,,,clinic,88967711,,2020/08/05 08:13:36,,,,cf65893eb3e943a38c3e0b82734d3ae5,,2,,,,,,,,Pandeglang,,,mueschel,PMI Survey,,,Mawar 4
,,192937552,way,9,,,,,,,hospital,14350134,,2012/12/21 01:29:12,,,,dafd175aa5d64891a3aa261c21c93e09,,2,,,,,,,,,,,Nurul Fahimah,,,,RS. Catherine Both
106.826451246223,-6.16505897233242,6251585814,node,9,,,,,,,dentist,71200398,,2019/06/13 03:13:09,,,,fe18bcf2d641449486d3631bb45550ce,,2,,,,,,,,,,,Farras,,,dentist,
140.649099639733,-2.60674284316553,2934345887,node,9,,,,,,,pharmacy,80120676,,2020/01/27 05:57:36,,,,555b69b746d14b549948eaca42eb06ab,,2,,,,,,,,,,,jula_june,,,,Kimia farma
,,530965814,way,15,,,,,,,pharmacy,61246227,,2018/08/01 02:03:31,,,,e74c6f2f8bf1460ea0b934b489c1ab5a,,2,Jl. Kuningan Raya,,,,,,,,,,Humus015,,93,,Apotik Mega
119.456951036828,-5.17641315774026,3563548401,node,9,,,,,,,pharmacy,38279538,,2016/04/04 02:54:39,,,,4ed010a46ae7407b80602643b93ea69e,,2,,,,,,,,,,,humaidyns,,,,Apotik & Klinik Keluarga FARIDA SEHAT
,,132433907,way,9,,,,,,,hospital,9486560,,2011/10/06 15:43:28,,,,2f2e8f47dd304ce49ba9fa63bb573798,,1,,,,,,,,,,,Sobirin,,,,"RS, Bantuan TNI AD"
119.325311235831,-9.47836947334747,2348803599,node,9,,,,,,,clinic,16583920,,2013/06/17 03:33:11,,,,eedc2c8aee1b49e1a8f795d256b62450,,1,,,,,,,,,,,3lt0n,,,,Polindes Wee Manada
,,588712814,way,18,,,,,,,clinic,59326761,,2018/05/28 03:24:16,,,government,8199a118aee74eb5a4266bf1ac11cd3a,,2,,,,,,,,Semarang,,,Febrina Dewi,HOT_InAWARESurvey_2018,,,Posyandu Margo Waluyo
,,160732155,way,6,,,,,,,clinic,20133154,,2014/01/22 00:24:29,,,,0ddae164737d464c8db4ac2bcf120f86,,2,,,,,,,,,,,Mas Ajhy,,,,
106.814028930444,-6.38861313096837,1839294538,node,15,,,no,,,,pharmacy,12505618,24/7,2012/07/26 23:47:25,,,,5d847e5267984369834fbb6095ed9171,,1,,,,,,,,,,,Adityo,,,,Apotik Beji
106.918606667398,-6.12940671482193,6115166714,node,25,,,,,,,doctors,65396890,Mo-Fr 16:00-20:00,2018/12/12 05:24:39,,,private,b17a4250fcd549d390733b29b9bbfcde,,2,,,,,,,,,no,,thetornado76,survey,,doctor,Dokter Umum Akupuntur Dr sriwidiani
,,198739428,way,18,,,,,,,hospital,62060769,,2018/08/28 07:15:56,yes,,private,e5c67d78a0b8474e921648d8ce6661f3,,3,,,,,,,,,,,sheilaamalia,survey,,,RS Panti Rini
101.723364192318,-0.434120934987277,3713748314,node,9,,,,,,,clinic,33573347,,2015/08/25 14:47:38,,,,0ab43405869c41e59253777211d276a0,,1,,,,,,,,,,,umam93,,,,Klinik
,,737485680,way,9,,,,,,,clinic,76030137,,2019/10/22 06:45:45,,,,982bf1a2461f4bc393f2387ea5e52f6b,,1,,,,,,,,,,,yunita sari,,,,Pusat Kesehatan Desa
,,504446382,way,9,,,,,,,pharmacy,51365781,,2017/08/23 08:15:28,,,,3b97f52a0ad34581992c16cdf4019d89,,2,,,,,,,,,,,HEN TAM,,,,PMI Kabupaten Bekasi
,,382982561,way,28,,,,,,,hospital,82633014,,2020/03/26 00:51:05,yes,,private,74a83b4d8b8a41eabb57758bedd5426f,,7,,,,,,,40286,Bandung,,,Hanif Arafah Mustofa,survey,21,,RSIA Humana Prima
116.12977896344,-8.58626776061237,2690662211,node,12,,,,,,,pharmacy,20783355,,2014/02/26 03:01:05,,,,a3332af857c14578a7aae9e765afefb4,,1,,,,,,,,,,,Lucky Cidomo,survey,,,Apotek Puas
,,154834891,way,18,,,,,,,clinic,52780130,,2017/10/10 06:32:55,,,government,434ded7278d84296a09dd213fced4ce5,,4,,,,,,,,DKI Jakarta,,,Akrimullah,HOT_InAWARESurvey_2017,,,Puskesmas Kelurahan Kelapa Gading Timur II
,,396832560,way,9,,,,,,,doctors,37094881,,2016/02/09 07:03:59,,,,17e8ebf856844b749c0dd97d232b2a89,,1,,,,,,,,,,,wulankhairunisa,,,,Bidan Anita
110.42069581661,-7.00286020173851,5442652670,node,18,,,,,,,clinic,56753332,,2018/02/28 11:37:31,,,community,5f6183d8622846bbb13097c928319661,,1,,,,,,,,Semarang,,,Ficky Aditya Romansya,HOT_InAWARESurvey_2018,,,Posyandu Cempaka
,,758877525,way,9,,,,,,,clinic,78914329,,2019/12/27 08:05:30,,,,a43333f41b71402d85538c3d47549960,,1,,,,,,,,,,,Ezagren,,,,Polindes Klempang Sari
,,559158010,way,9,,,,,,,clinic,56122193,,2018/02/06 16:41:17,,,,f778185584164735acfad7bf9686a5aa,,1,,,,,,,,,,,Ezagren,,,,Poskesdes Singa Gembara
,,420194360,way,9,,,,,,,hospital,39501184,,2016/05/23 06:16:35,,,,d6d08a3b09ff43dfb4c87a1fa2868718,,1,,,,,,,,,,,amirudin,,,,Puskesmas Salaman 1
,,500876935,way,18,,,,,,,clinic,49582379,,2017/06/16 07:33:43,,,private,a1a7fc5a4e224d9bb0a4ddd83e70b28a,,1,,,,,,,,DKI Jakarta,,,Yeni Primasari,HOT_InAWARESurvey_2017,,,Posyandu Kencana II
,,154831869,way,9,,,,,,,clinic,52811001,,2017/10/11 03:58:27,,,,67c37076af8f40629eb924431df935de,,2,,,,,,,,,,,harrymahar,,,,Klinik Velda
,,620520372,way,15,,,,,,,hospital,62056730,,2018/08/28 03:36:29,,,private,70268acd14a74da8b27b63bd0361bdce,,1,,,,,,,,,,,poimapper,survey,,,RSU PANTI BAKTININGSIH
,,518180742,way,18,,,,,,,hospital,52465983,,2017/09/29 06:16:59,,,private,c7dbf0b05f514672b1cb032e3d42ff0a,,3,,,,,,,,DKI Jakarta,,,Dewi Sulistioningrum,HOT_InAWARESurvey_2017,,,Rumah Sakit Gandaria
,,500845593,way,18,,,,,,,clinic,49580100,,2017/06/16 05:29:31,,,private,903767850aa642e09e1212b8b6497681,,1,,,,,,,,DKI Jakarta,,,Fadlilaa,HOT_InAWARESurvey_2017,,,Klinik Pratama Benhil
,,485285939,way,18,,,,,,,clinic,49047260,,2017/05/28 14:45:16,,,community,48c46769352e497da4d77b80c8eb66ef,,3,,,,,,,,DKI Jakarta,,,Ramadyan,HOT_InAWARESurvey_2017,,,Posyandu Tunas Mekar II
,,122982630,way,12,PT Rumah Sakit Bakti Timah,,,,,,hospital,30418670,,2015/04/23 00:50:11,,,,af098370072649b79bfca3fe249f7ae2,,2,,,,,,,,,,,buditux,,,,Pusyandik Bakti Timah
,,513612350,way,18,,,,,,,clinic,50915768,,2017/08/07 12:14:04,,,government,429864c6171f49d4930525c11b07e5b8,,1,,,,,,,,DKI Jakarta,,,adiatmad,HOT_InAWARESurvey_2017,,,Puskesmas Kelurahan Koja
,,512012501,way,18,,,,,,,clinic,50748394,,2017/08/01 10:48:45,,,government,d85bde12e1a14a98aefcebaab324c7a2,,1,,,,,,,,DKI Jakarta,,,alifatri,HOT_InAWARESurvey_2017,,,Posyandu Dahlia I
,,229161872,way,9,,,,,,,clinic,75872375,,2019/10/18 06:02:30,,,,a335c33ae46246ef8f952d633479e84d,,2,,,,,,,,,,,Ficky IRM-ED,,,,PUSTU Kalianyar
,,549211059,way,12,,,,,,,clinic,54937315,,2017/12/26 20:24:51,,,government,c620d59f090246cba0f02f6750095b5d,,1,,,,,,,,,,,gusti arch,,,,POSYANDU AOMINA
,,186602102,way,12,,,,,,,hospital,19781067,,2014/01/03 06:52:03,no,,,b0a202cdae8a4285bf1d933f1481d0bb,,4,,,,,,,,,,,Hans-Werner Baumann,,,,Rumah Sakit Umum Wisata Universitas Indonesia Timur
,,220302784,way,9,,,,,,,hospital,16006654,,2013/05/07 06:31:16,,,,b0a080bee6eb473a9a7752a81ee09a1a,,1,,,,,,,,,,,Cidomo Beruntung,,,,RSUD KLU
,,359301641,way,9,,,,,,,pharmacy,36910359,,2016/01/31 06:30:18,,,,a446c0aef6894c60a0dc5a16b73452ea,,2,,,,,,,,,,,harrymahar,,,,Apotek Bethesda
,,181553669,way,12,,,,,,,clinic,26667589,,2014/11/09 16:54:51,,,government,69b6fd636b5a40f1a3d87a93cbfdf141,,3,,,,,,,,,,,Oberpfälzer,,,,Air Dingin
,,475527504,way,9,,,,,,,clinic,47031938,,2017/03/21 07:20:09,,,,202e5a8e21164011b7ef667e43cfd54f,,2,,,,,,,,,,,Kastang,,,,Posyandu Berlian
,,192946211,way,9,RS Bersalin BKIA,,,,,,hospital,27397599,,2014/12/11 12:44:14,,,,46f0606aabe74d06a34ce13a3ed38e5f,,2,,,,,,,,,,,Zarah Arwieny Hanami,,,,
,,589123933,way,18,,,,,,,clinic,60170377,,2018/06/26 06:55:10,,,government,84a0c8efb9934ee3bb97919c5682e528,,3,,,,,,,,Semarang,,,harrymahar,HOT_InAWARESurvey_2018,,,Posyandu Wijayakusuma
,,152948636,way,15,,,,,,,clinic,71749936,,2019/06/30 07:28:49,no,,,fcfc043d61d04c408e78808b51796077,,7,,,,,,,,,,,Noviandi,,,clinic,Poliklinik
114.573989943161,-3.32234740750917,6776387675,node,15,,,yes,,,,pharmacy,74162620,,2019/09/06 08:22:52,,,,6933fee0856b4ebc8952535720754667,,1,,,,,,,,,,,FenyMufyd,,,pharmacy,Apotek Al Jihad
,,540954045,way,9,,,,,,,clinic,53831103,,2017/11/16 07:01:18,,,,cd2c6d02956245ff986d9af4dfcc8fa1,,1,,,,,,,,,,,yunita sari,,,,Klinik Adji Apgar
,,315708103,way,15,,,,,,,clinic,77626462,,2019/11/27 11:27:38,,,,98a37591db3b4421ac0d0a2794c0dc28,powered_pump,3,,,,,,,,,,,SerV,,,clinic,Posyandu
118.722113273644,-8.4537566607807,2271376207,node,9,,,,,,,pharmacy,15770096,,2013/04/18 07:27:54,,,,73e9769baa5649a59952871050d7c63c,,1,,,,,,,,,,,pujifitriandi,,,,Apotik Bima Farma
104.748897386753,-2.96757866182438,7428198869,node,9,,,,,,,pharmacy,83850139,,2020/04/21 03:41:08,,,,8f7fa72b57ad4ef98cdeac2f465f24f8,,1,,,,,,,,,,,Fauzan Arif,,,,Apotek Sehat Bersama
,,329376553,way,9,,,,,,,clinic,28988959,,2015/02/20 23:09:39,,,,33ae7c1f32ef4e88a257620ea033bbd8,,1,,,,,,,,,,,singha pandhu,,,,Polindes Palenggiyan
,,613651884,way,15,,,,,,,clinic,62059824,,2018/08/28 06:41:06,,,community,9c7db5dc37f04c2f89ad5742fbfd958a,,2,,,,,,,,,,,Dewi Sulistioningrum,survey,,,Pos Kesehatan Desa (PosKesDes)
116.07974797013,-8.6154129790512,2690662701,node,12,,,,,,,doctors,20783355,,2014/02/26 03:01:33,,,,557af8b0cd6e4171be2db8e214cb4865,,1,,,,,,,,,,,Lucky Cidomo,survey,,,Dokter Kartika Sari
113.676933436003,-8.17936366100739,1733934506,node,9,,,,,,,hospital,54852498,,2017/12/22 22:55:39,,,,d301001e2bbb435590712672e8a1f20e,,2,,,,,,,,,,,arief4,,,,Jember Medical Center
106.820394147714,-6.39881575114921,6216124994,node,6,,,,,,,clinic,66394002,,2019/01/17 12:37:10,,,,a710b70993954918984ae3b9dc64f7dc,,1,,,,,,,,,,,Hermawan S,,,,
115.26783475159,-8.51373747607133,5502870327,node,9,,,,,,,clinic,71725634,,2019/06/29 01:20:16,,,,545d694b15d747e7b672953b3f707c42,,3,,,,,,,,,,,ludofru,,,clinic,
,,448294353,way,12,,,,,,,clinic,47058271,,2017/03/22 05:10:07,,,government,a47aba12804f42769c0a3407b273167c,,4,,,,,,,,,,,wulankhairunisa,,,,Puskesmas Kenjeran
116.114395740365,-8.5918082824291,2690666042,node,12,,,,,,,doctors,20783355,,2014/02/26 03:04:54,,,,fc0202bf1cee4e25af7ec533673def81,,1,,,,,,,,,,,Lucky Cidomo,survey,,,"dr. Ratna Dewi, dr. Mungky Sukarnadi"
,,565664900,way,18,,,,,,,hospital,82507020,,2020/03/23 06:30:28,,,private,0117b3baaa9240e685738561757039db,,5,,,,,,,,Semarang,,,Elisabeth S,HOT_InAWARESurvey_2018,,,Rumah Sakit Roemani Muhammadiyah
,,410489727,way,12,,,,,,,clinic,48325937,,2017/05/02 07:20:35,,,community,c051262b7c0e461c827d2690ff17442d,,3,,,,,,,,,,,Andrianous,,,,Posyandu Fata
,,557002240,way,9,,,,,,,pharmacy,55890642,,2018/01/30 11:32:52,,,,88551176aee84553a9ef81c28e3c0ba0,,1,,,,,,,,,,,Ezagren,,,,Apotek Bunda
,,334865026,way,18,,,,,,,clinic,58677425,,2018/05/04 12:06:07,,,government,4a5001e92b9c488e9796d0a587301ce4,,4,,,,,,,,Semarang,,,Febrina Dewi,HOT_InAWARESurvey_2018,,,Puskemas Purwoyoso
106.624484092478,-6.1916963253417,6264006391,node,9,,,,,,,doctors,66997301,Mo-Sa 17:00-21:00,2019/02/07 14:58:00,,,,45ac43a336784bb3896d7efcbd6db1ff,,1,,,,,,,,,,,Hermawan S,,,,
106.797881026342,-6.1861661132659,4871519974,node,18,,,,,,,clinic,67331272,,2019/02/18 21:50:15,,,government,cdc055d740924c9c9789d8d02734b496,,3,,,,,,,,DKI Jakarta,,,ParagonPrime,HOT_InAWARESurvey_2017,,,Klinik Radioterapi RS Darmais
112.00542905729,-7.81689043756359,3125108428,node,9,,,,,,,hospital,76529813,,2019/11/02 14:55:53,,,,f1c584bb87674695b0da5256b793d363,,2,,,,,,,,,,,Farras,,,hospital,
101.429005834462,0.429034797147438,5253729961,node,12,,,,,,,hospital,54172575,,2017/11/29 09:58:33,,,,bd421ed46f80420ca25140d57e3f831d,,1,,,,,,,,,,,bangkit123,,,hospital,puskesmas ibunda
,,529334499,way,21,,,,,,,pharmacy,65155159,Mo-Sa 09:00-21:00,2018/12/04 10:38:12,,,private,d4a0cce836f541708f2cde5e628e0318,,2,,,,,,,,,,,Fatisya Ilani Yusuf,survey,,pharmacy,Toko Obat Sheiman 354
,,332367460,way,9,,,,,,,clinic,75877445,,2019/10/18 07:51:36,,,,9175b0591178416d84e2d57998421778,,2,,,,,,,,,,,Fadlilaa IRM-ED,,,,Puskesmas
119.255603641003,-9.7135440510861,2342903334,node,9,,,,,,,hospital,16532036,,2013/06/13 03:14:29,,,,240cc18e2d25449a8a09c5918f0e658e,,1,,,,,,,,,,,laboyabarat,,,,Puskesmas Gaura
,,190256442,way,9,,,,,,,hospital,24828306,,2014/08/18 10:14:49,,,,5bcc0c327fa1499b81aa28569eeeb4aa,,2,,,,,,,,,,,dawnbreak,,,,Pustu Desa Kabol
106.805762026982,-6.15316991323303,4912461779,node,15,,,,,,,clinic,49494953,,2017/06/13 10:11:47,,,,61dbab3a38b4464d82f148bb6de0e402,,1,,,,,,,,DKI Jakarta,,,gafuri,HOT_InAWARESurvey_2017,,,Posyandu Mawar
,,766176567,way,12,,,,,,,hospital,86157625,,2020/06/04 00:51:47,,,,66a6dc967a934a869e40a83ae8d6db02,,2,,,,,,,,,,,Korgi1,,,hospital,Puskesmas Wayau
106.780834917496,-6.116340836517,6117530065,node,25,,,,,,,pharmacy,65182545,Mo-Su 09:00-20:00,2018/12/05 04:40:02,,,private,df1e4b857dcc49608c778fcdc9abe7ea,,1,,,,,,,,,limited,,Adityo,survey,,pharmacy,apotek MK pluit
106.780490086,-6.22870812754692,5083998232,node,15,,,,,,,clinic,51801488,,2017/09/07 07:41:57,,,,ca571d0fe72e4eab8427651ade83dc97,,2,,,,,,,,DKI Jakarta,,,Dewi Sulistioningrum,HOT_InAWARESurvey_2017,,,Posyandu Soka
,,708731690,way,9,,,,,,,clinic,72796861,,2019/07/30 06:50:51,,,,0ec0e4d41b6e46ed9b5290e3117a0193,,1,,,,,,,,,,,Ezagren,,,,Puskesmas Pirsus
106.764895387508,-6.16896871106769,6221257988,node,6,,,,,,,pharmacy,66455974,,2019/01/19 15:16:16,,,,d21b19cad53a4547a9dcccc566804add,,1,,,,,,,,,,,Hermawan S,,,,
